NoEssai,NoBloc,NoTraitement,test_type,NtotDose,PtotDose,KtotDose,NsemisDose,NfracDose,LatDD,LonDD,Annee,DatePlantation,DOYplantation,DateRecolte,DOYrecolte,DensitePlants,Long_SC,PrecCropFiveClasses,Cultivar,Maturity5,pHactifMethode,pH1dans1,MOouCtot,MOsol,ExtractifMethode,CaSol,MgSol,Ksol,Bsol,CuSol,ZnSol,FeSol,MnSol,AlSol,AlSolTabi,Psol,Texture,ArgileMesure,SableMesure,SerieSol,SableCentroid,LimonCentroid,ArgileCentroid,m.3a,m.3b,m.3c,RendGros,RendMoy,RendPetit,RendRejet,RendVendable,PoidsSpec
248,3,2,P,190,50,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,4.390508571,14.19744857,5.140645714,NA,23.72860286,1.066131318
248,3,3,P,190,100,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,2.371757143,15.76391143,7.64478,NA,25.78044857,1.064086022
248,3,4,P,190,150,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,0.353005714,7.534465714,7.446214286,NA,15.33368571,1.064796523
248,3,5,P,190,200,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,2.426914286,13.25977714,6.508542857,NA,22.19523429,NA
248,3,6,P,190,50,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,1.092111429,11.9691,5.581902857,NA,18.64311429,1.066443595
248,3,7,P,190,100,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,2.371757143,13.37009143,6.442354286,NA,22.18420286,1.064423471
248,3,8,P,190,150,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,1.147268571,13.64587714,9.509091429,NA,24.30223714,1.062674651
248,3,9,P,190,200,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,1.665745714,13.29287143,5.184771429,NA,20.14338857,1.068345324
248,3,10,P,190,250,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,0.838388571,12.77439429,5.7915,NA,19.40428286,1.069747167
248,3,11,P,190,300,270,140,50,46.753889,-72.336667,2005,2005-05-26,146,2005-09-27,270,31226,125,HRC,Goldrush,mid-season,CaCl2,5.08,Ctot,4.512,Mehlich 3,477,66,64.9,NA,0.6,1.8,185.2,13.9,2069.8,NA,76.397736,Sable loameux,6.6,81.1,Bevin,82.5,12.1,5.4,0.054179599,0.029648496,0.916171904,2.3166,16.09485429,6.111411429,NA,24.52286571,1.06141046
249,1,1,P,160,0,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,2.4453,43.14024,2.41956,NA,48.0051,1.049173554
249,1,2,P,160,50,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,2.11068,33.77088,0.74646,NA,36.62802,1.053308824
249,1,3,P,160,100,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.18404,41.3127,4.09266,NA,46.5894,1.067140952
249,1,4,P,160,150,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,4.83912,36.96264,1.87902,NA,43.68078,1.083880748
249,1,5,P,160,200,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,2.72844,44.19558,4.47876,NA,51.40278,1.06504065
249,1,6,P,160,50,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,3.03732,42.93432,3.11454,NA,49.08618,1.056938001
249,1,7,P,160,100,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,8.7516,39.04758,2.62548,NA,50.42466,1.050041356
249,1,8,P,160,150,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,4.58172,37.50318,4.19562,NA,46.28052,1.077279037
249,1,9,P,160,200,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,2.90862,29.4723,7.0785,NA,39.45942,1.058452481
249,1,10,P,160,250,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.00386,51.29982,1.31274,NA,53.61642,1.060632308
249,1,11,P,160,300,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,6.02,Ctot,2.497,Mehlich 3,1137,201,114.6,NA,1.4,2.3,263.5,36.1,1054.8,NA,88.306256,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,7.54182,36.6795,2.4453,NA,46.66662,1.065559441
249,2,1,P,160,0,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,4.231656,22.610016,0.84942,NA,27.691092,1.07137224
249,2,2,P,160,50,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,4.185324,41.945904,2.93436,NA,49.065588,1.071057884
249,2,3,P,160,100,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.220076,36.046296,3.428568,NA,40.69494,1.06640159
249,2,4,P,160,150,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,0.864864,41.281812,3.32046,NA,45.467136,1.083636364
249,2,5,P,160,200,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,2.39382,41.436252,2.054052,NA,45.884124,1.073208723
249,2,6,P,160,50,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.745172,25.374492,0.432432,NA,27.552096,1.076186677
249,2,7,P,160,100,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,6.02316,40.84938,1.08108,NA,47.95362,1.074546157
249,2,8,P,160,150,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,0,34.887996,3.0888,NA,37.976796,1.074730022
249,2,9,P,160,200,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,6.007716,40.864824,2.146716,NA,49.019256,1.074213836
249,2,10,P,160,250,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,2.47104,48.355164,1.868724,NA,52.694928,1.069715808
249,2,11,P,160,300,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.69,Ctot,2.943,Mehlich 3,565,115,89.4,NA,1,2.4,279,32.6,1264.6,NA,77.313776,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,3.274128,46.857096,1.606176,NA,51.7374,1.07776873
249,3,1,P,160,0,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,0.84942,16.83396,0.664092,NA,18.347472,1.071649713
249,3,2,P,160,50,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.250964,29.745144,2.193048,NA,33.189156,1.072463768
249,3,3,P,160,100,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.559844,23.227776,1.5444,NA,26.33202,1.06518847
249,3,4,P,160,150,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,4.880304,26.671788,1.69884,NA,33.250932,1.056956876
249,3,5,P,160,200,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,0.571428,30.671784,1.822392,NA,33.065604,1.079830149
249,3,6,P,160,50,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.31274,23.166,0.92664,NA,25.40538,1.083880943
249,3,7,P,160,100,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,5.760612,32.386068,0.741312,NA,38.887992,1.080157171
249,3,8,P,160,150,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,3.861,38.038572,2.223936,NA,44.123508,1.073943662
249,3,9,P,160,200,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.127412,31.490316,3.057912,NA,35.67564,1.068421053
249,3,10,P,160,250,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,3.490344,36.803052,1.961388,NA,42.254784,1.069156293
249,3,11,P,160,300,140,110,50,46.793889,-71.583333,2005,2005-05-19,139,2005-09-30,273,31226,135,Cereal,Snowden,late,CaCl2,5.96,Ctot,2.758,Mehlich 3,562,195,67.3,NA,1,2.5,258,32.4,1180.7,NA,77.496984,Sable loameux,3.6,79.2,Morin,82.5,12.1,5.4,0.002795205,0.988478403,0.008726392,1.884168,29.945916,1.637064,NA,33.467148,1.08194113
250,1,1,P,140,0,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,0.509652,25.034724,2.579148,NA,28.123524,1.069906542
250,1,2,P,140,50,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,1.050192,22.594572,2.409264,NA,26.054028,1.076134122
250,1,3,P,140,100,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,3.181464,31.50576,2.486484,NA,37.173708,1.078541902
250,1,4,P,140,150,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,1.683396,27.660204,2.563704,NA,31.907304,1.073427992
250,1,5,P,140,200,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,1.050192,31.629312,4.262544,NA,36.942048,1.073132577
250,1,6,P,140,50,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,2.054052,26.038584,2.332044,NA,30.42468,1.075623152
250,1,7,P,140,100,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,0.54054,30.162132,3.027024,NA,33.729696,1.082116068
250,1,8,P,140,150,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,0,26.903448,4.185324,NA,31.088772,1.077489177
250,1,9,P,140,200,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,2.810808,28.664064,4.55598,NA,36.030852,1.074089069
250,1,10,P,140,250,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,0.602316,28.849392,3.057912,NA,32.50962,1.072924748
250,1,11,P,140,300,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.66,Ctot,2.338,Mehlich 3,1832,76,122.6,NA,0.8,0.7,200.9,12.5,1039.8,NA,50.3822,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,0.54054,21.714264,4.664088,NA,26.918892,1.076956904
250,2,1,P,140,0,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,3.953664,36.664056,2.54826,NA,43.16598,1.077692308
250,2,2,P,140,50,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,2.841696,35.629308,1.899612,NA,40.370616,1.08374761
250,2,3,P,140,100,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,1.9305,39.505752,3.366792,NA,44.803044,1.078416149
250,2,4,P,140,150,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,4.154436,29.11194,2.301156,NA,35.567532,1.07404609
250,2,5,P,140,200,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,0.679536,38.37834,2.362932,NA,41.420808,1.074861761
250,2,6,P,140,50,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,2.146716,39.830076,2.656368,NA,44.63316,1.077662438
250,2,7,P,140,100,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,3.32046,33.915024,3.4749,NA,40.710384,1.079568173
250,2,8,P,140,150,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,4.957524,35.227764,3.891888,NA,44.077176,1.081685938
250,2,9,P,140,200,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,2.733588,33.945912,2.671812,NA,39.351312,1.074390765
250,2,10,P,140,250,100,140,0,46.923889,-70.990278,2005,2005-05-20,140,2005-09-30,273,31226,134,Cereal,Snowden,late,CaCl2,5.76,Ctot,3.731,Mehlich 3,1690,84,124.8,NA,0.6,0.8,186.2,11.5,938.1,NA,44.88596,Loam,26.2,28.4,Orleans,42.4,41.1,16.5,0.283257743,0.549316055,0.167426202,2.100384,42.8571,2.409264,NA,47.366748,1.078039216
